"","survey_id","DOW","lake_name","SURVEY_START","year","month","doy","ceratophyllum_demersum","potamogeton_crispus","elodea_canadensis","heteranthera_dubia","najas_sp","potamogeton_foliosus","potamogeton_zosteriformis","ranunculus_aquatilis","stuckenia_pectinata","chara_sp","eleocharis_acicularis","myriophyllum_spicatum","myriophyllum_sibiricum","potamogeton_pusillus","potamogeton_richardsonii","vallisneria_americana","potamogeton_nodosus","zannichellia_palustris","potamogeton_praelongus","potamogeton_amplifolius","elodea_sp","potamogeton_robbinsii","myriophyllum_spicatum_x_sibiricum","nitella_sp","myriophyllum_sp","potamogeton_illinoensis","utricularia_vulgaris","najas_flexilis","potamogeton_friesii","aquatic_moss","potamogeton_gramineus","utricularia_gibba","najas_guadalupensis","lychnothamnus_barbatus","ceratophyllum_echinatum","utricularia_minor","utricularia_macrorhiza","elodea_nuttallii","najas_gracillima","potamogeton_obtusifolius","potamogeton_sp","potamogeton_epihydrus","utricularia_sp","potamogeton_strictifolius","nitellopsis_obtusa","fontinalis_sp","tolypella_intricata","chara_globularis","nitella_flexilis","veronica_catenata","utricularia_intermedia","bidens_beckii","myriophyllum_alterniflorum","hippuris_vulgaris","isoetes_echinospora","stuckenia_filiformis","nitella_mucronata","potamogeton_perfoliatus","potamogeton_pulcher","drepanocladus_sp","najas_minor","nitella_furcata","juncus_pelocarpus","nitella_tenuissima","ranunculus_sp","myriophyllum_verticillatum","najas_marina","stuckenia_vaginata","fontinalis_antipyretica","potamogeton_alpinus","ranunculus_flabellaris","chara_contraria","chara_braunii","ranunculus_flammula","nitella_macounii","isoetes_lacustris","lobelia_dortmanna","myriophyllum_tenellum","utricularia_geminiscapa","potamogeton_spirillus","callitriche_sp","ceratophyllum_sp","chara_canescens","characeae_taxa","drepanocladus_aduncus","elatine_sp","elatine_minima","eleocharis_sp","eleocharis_robbinsii","eriocaulon_aquaticum","fontinalis_sullivantii","isoetes_sp","littorella_uniflora","myriophyllum_farwellii","nitellopsis_sp","potamogeton_bicupulatus","potamogeton_diversifolius","potamogeton_hillii","potamogeton_vaseyi","ruppia_cirrhosa","schoenoplectus_subterminalis","scorpidium_scorpioides","stuckenia_sp","utricularia_purpurea","veronica_americana","heteranthera_sp","vallisneria_sp","taxa_rich","vegetated","EWM","native_rich","native_vegetated","survey_taxa_rich","survey_native_rich","LK_LZACRES"
"34",34,"01014200","hill",2016-07-25,2016,7,207,0.451162790697674,0.0232558139534884,0.013953488372093,0.0372093023255814,0.00930232558139535,0,0.288372093023256,0,0.116279069767442,0.316279069767442,0,0,0.176744186046512,0,0.134883720930233,0.186046511627907,0,0,0.0325581395348837,0,0,0,0,0,0,0.106976744186047,0.013953488372093,0.0418604651162791,0.125581395348837,0,0.0418604651162791,0,0,0,0,0,0,0,0,0,0.0604651162790698,0,0,0,0,0,0,0,0,0,0,0.0837209302325581,0,0,0,0,0,0,0,0,0,0,0,0,0.00465116279069767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013953488372093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27906976744186,0.711627906976744,0,2.25581395348837,0.711627906976744,21,20,NA
"35",35,"01014800","white elk",2009-08-06,2009,8,218,0,0,0,0,0,0,0,0,0,0.177777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333333333,0,0,0.0888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.0444444444444444,0,0,0,0,0,0,0.866666666666667,0.711111111111111,0,0.866666666666667,0.711111111111111,5,5,NA
"36",36,"01014800","white elk",2014-07-07,2014,7,188,0,0,0,0.0142857142857143,0,0,0,0,0,0.0285714285714286,0,0,0,0,0,0.0857142857142857,0,0,0,0.1,0,0,0,0,0,0,0.114285714285714,0.142857142857143,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.857142857142857,0.557142857142857,0,0.857142857142857,0.557142857142857,11,11,NA
"37",37,"01014900","mallard",2005-06-16,2005,6,167,0.0769230769230769,0,0.25,0,0,0,0.115384615384615,0,0.0384615384615385,0.173076923076923,0,0,0,0,0,0.0384615384615385,0,0,0,0,0,0.365384615384615,0,0,0,0.0192307692307692,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192307692307692,0,0,0,0,0,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30769230769231,0.634615384615385,0,1.30769230769231,0.634615384615385,12,12,NA
"38",38,"01014900","mallard",2009-06-03,2009,6,154,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0.0192307692307692,0,0.0576923076923077,0,0,0,0,0.25,0,0,0,0.134615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557692307692308,0.423076923076923,0,0.557692307692308,0.423076923076923,6,6,NA
"39",39,"01014900","mallard",2012-06-21,2012,6,173,0.0697674418604651,0.0232558139534884,0.0232558139534884,0,0,0,0.0232558139534884,0,0,0.232558139534884,0,0,0,0,0,0.186046511627907,0,0,0,0.0232558139534884,0,0.0465116279069767,0,0.27906976744186,0,0,0.0232558139534884,0.0232558139534884,0.162790697674419,0,0.162790697674419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325581395348837,0,0,0,0,0,0,0,0.302325581395349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465116279069767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95348837209302,0.86046511627907,0,1.93023255813953,0.86046511627907,16,15,NA
"40",40,"01015500","camp",2007-06-21,2007,6,172,0,0,0,0.0285714285714286,0,0,0,0,0.0285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0.0571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114285714285714,0,0,0,0,0,0,1.11428571428571,0.885714285714286,0,1.11428571428571,0.885714285714286,7,7,NA
"41",41,"01015600","spectacle",2007-06-12,2007,6,163,0.0666666666666667,0,0,0,0,0,0,0,0.0444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0.711111111111111,0,0,0,0,0.0444444444444444,0,0,0,0,0,0,0,0,0.0222222222222222,0,0,0,0,0,0,0.177777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155555555555556,0,0,0,0,0,0,1.26666666666667,0.933333333333333,0,1.26666666666667,0.933333333333333,8,8,NA
"42",42,"01015700","big pine",2013-08-12,2013,8,224,0.40530303030303,0.00378787878787879,0.071969696969697,0.053030303030303,0.00378787878787879,0,0.450757575757576,0,0.0606060606060606,0.46969696969697,0.00378787878787879,0,0.431818181818182,0.113636363636364,0.246212121212121,0.299242424242424,0,0,0.0378787878787879,0.0833333333333333,0,0.170454545454545,0,0,0,0.0795454545454545,0.00757575757575758,0.166666666666667,0.071969696969697,0,0.170454545454545,0,0.0871212121212121,0,0,0,0,0,0,0,0.223484848484848,0,0,0,0,0,0,0,0,0,0,0.0340909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0.0227272727272727,0,0,0,0,0,0,0,0,0.00378787878787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00378787878787879,0,0,0,0.0113636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78787878787879,0.965909090909091,0,3.78409090909091,0.965909090909091,28,27,285.15
"43",43,"01015900","farm island",2009-05-26,2009,5,146,0.0900900900900901,0.0720720720720721,0.00900900900900901,0.00900900900900901,0.0045045045045045,0,0.0225225225225225,0,0,0.0945945945945946,0,0,0.018018018018018,0,0,0,0,0,0.0990990990990991,0,0,0.0225225225225225,0,0,0,0.0045045045045045,0.00900900900900901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225225225225225,0,0,0,0,0,0,0,0,0,0,0,0,0.018018018018018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315315315315315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527027027027027,0.364864864864865,0,0.454954954954955,0.364864864864865,15,14,850.57
"44",44,"01018800","blind",2010-07-09,2010,7,190,0.32258064516129,0,0.032258064516129,0,0,0,0.451612903225806,0,0,0.0483870967741935,0,0,0.161290322580645,0,0.0161290322580645,0.032258064516129,0,0,0.0967741935483871,0,0,0,0,0,0,0,0.032258064516129,0.0161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20967741935484,0.564516129032258,0,1.20967741935484,0.564516129032258,10,10,317.43
"45",45,"01019200","olds",2012-07-23,2012,7,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0.541666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333333333,0.583333333333333,0,0.583333333333333,0.583333333333333,2,2,NA
"46",46,"01019600","otter",2011-08-17,2011,8,229,0,0,0,0,0,0,0,0,0.032258064516129,0.451612903225806,0,0,0.0645161290322581,0,0,0.17741935483871,0,0,0,0.0967741935483871,0,0,0,0,0,0,0.532258064516129,0,0,0,0,0,0,0,0,0.290322580645161,0,0,0,0,0,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161290322580645,0,0,0,0,0,0,0,0,0,0,0,0.0483870967741935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7741935483871,0.870967741935484,0,1.7741935483871,0.870967741935484,11,11,NA
"47",47,"01019700","little mckinney",2014-07-03,2014,7,184,0.7,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0.7,0,1.15,0.7,4,4,NA
"48",48,"01020000","shovel",2011-06-23,2011,6,174,0.152542372881356,0,0,0,0,0,0.610169491525424,0,0,0.864406779661017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305084745762712,0,0.0847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03389830508475,1,0,2.03389830508475,1,6,6,NA
"49",49,"01020400","round",2013-07-03,2013,7,184,0.0170454545454545,0.0198863636363636,0.0198863636363636,0.00568181818181818,0.0142045454545455,0,0.0397727272727273,0,0.0255681818181818,0.625,0,0,0.0880681818181818,0.00852272727272727,0.0340909090909091,0.0284090909090909,0,0,0.0823863636363636,0.00284090909090909,0,0,0,0,0,0.0852272727272727,0.0625,0.0255681818181818,0.0113636363636364,0,0.0767045454545455,0,0.0198863636363636,0,0,0.00284090909090909,0,0,0,0,0.0284090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34659090909091,0.738636363636364,0,1.32670454545455,0.738636363636364,24,23,311.65
"50",50,"01020600","birch",2007-06-15,2007,6,166,0.0128205128205128,0,0,0,0,0,0,0,0,0.0384615384615385,0,0,0,0,0,0.0897435897435897,0,0,0,0.230769230769231,0,0.705128205128205,0,0,0,0,0,0.0128205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20512820512821,0.884615384615385,0,1.20512820512821,0.884615384615385,7,7,441.5
"51",51,"01020600","birch",2014-07-31,2014,7,212,0,0,0,0,0.0769230769230769,0,0,0,0,0.0897435897435897,0,0,0,0,0,0.512820512820513,0,0,0,0.0769230769230769,0,0.102564102564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128205128205128,0,0,0,0,0,0,0,0,0,0,0.0128205128205128,0,0,0,0,0,0,0.884615384615385,0.705128205128205,0,0.884615384615385,0.705128205128205,7,7,441.5
"52",52,"01023200","johnson",2014-07-03,2014,7,184,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0,0.142857142857143,0.142857142857143,1,1,NA
"53",53,"01023800","killroy",2009-08-03,2009,8,215,0.933333333333333,0,0,0,0,0,0.933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46666666666667,0.933333333333333,0,2.46666666666667,0.933333333333333,3,3,NA
"54",54,"01028700","west",2010-07-02,2010,7,183,0.675675675675676,0,0.27027027027027,0,0,0,0.432432432432432,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0.0810810810810811,0,0.0540540540540541,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62162162162162,0.756756756756757,0,1.62162162162162,0.756756756756757,9,9,NA
"55",55,"01033100","unnamed",2011-06-16,2011,6,167,0.866666666666667,0,0.333333333333333,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.866666666666667,0,2.4,0.866666666666667,6,6,NA
"56",56,"01041900","unnamed",2010-06-28,2010,6,179,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0.0666666666666667,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0.466666666666667,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.866666666666667,0,2.2,0.866666666666667,6,6,NA
"57",57,"01042700","cornish impoundment",2013-06-17,2013,6,168,0.666666666666667,0,0,0,0,0,0.125,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0.0833333333333333,0,0.0416666666666667,0,0.0833333333333333,0.416666666666667,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04166666666667,0.958333333333333,0,2.04166666666667,0.958333333333333,11,11,NA
"58",58,"02000300","otter",2013-07-03,2013,7,184,0.529850746268657,0.0149253731343284,0.134328358208955,0.23134328358209,0,0,0.67910447761194,0,0.00746268656716418,0.216417910447761,0.0373134328358209,0.283582089552239,0,0.149253731343284,0.26865671641791,0.0447761194029851,0,0,0.291044776119403,0.0373134328358209,0,0.156716417910448,0,0,0,0,0.0970149253731343,0.156716417910448,0,0,0,0,0,0,0,0.00746268656716418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223880597014925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36567164179104,0.970149253731343,0.283582089552239,3.06716417910448,0.970149253731343,19,17,313.85
"59",59,"02000300","otter",2013-09-10,2013,9,253,0.592592592592593,0.0296296296296296,0.296296296296296,0.348148148148148,0,0,0.481481481481481,0,0.0888888888888889,0.22962962962963,0.00740740740740741,0.4,0,0.162962962962963,0.259259259259259,0.0962962962962963,0,0,0.459259259259259,0.177777777777778,0,0.185185185185185,0,0,0,0,0.133333333333333,0.348148148148148,0,0,0,0,0,0,0,0.0296296296296296,0,0.0148148148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518518518518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39259259259259,0.866666666666667,0.4,3.96296296296296,0.866666666666667,20,18,313.85
"60",60,"02000300",NA,2016-07-29,2016,7,211,0.609756097560976,0,0.713414634146341,0.24390243902439,0,0.024390243902439,0.195121951219512,0.0670731707317073,0.0304878048780488,0.134146341463415,0,0.335365853658537,0,0.0304878048780488,0.152439024390244,0.195121951219512,0.0121951219512195,0,0,0.225609756097561,0,0.225609756097561,0,0.00609756097560976,0,0.134146341463415,0.024390243902439,0.0914634146341463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304878048780488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48170731707317,0.884146341463415,0.335365853658537,3.14634146341463,0.884146341463415,20,19,313.85
"61",61,"02000300",NA,2018-07-17,2018,7,198,0.810975609756098,0,0.707317073170732,0.213414634146341,0,0.00609756097560976,0.298780487804878,0,0.00609756097560976,0.0609756097560976,0,0.5,0.00609756097560976,0.0121951219512195,0.25609756097561,0.189024390243902,0,0,0,0.176829268292683,0,0.378048780487805,0,0,0,0,0.109756097560976,0.0609756097560976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182926829268293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8109756097561,0.99390243902439,0.5,3.3109756097561,0.99390243902439,17,16,313.85
"62",62,"02000300",NA,2019-07-31,2019,7,212,0.857142857142857,0,0.633540372670807,0.0434782608695652,0,0.0124223602484472,0.31055900621118,0,0,0.031055900621118,0,0.472049689440994,0,0.031055900621118,0.229813664596273,0.0683229813664596,0,0,0,0.229813664596273,0,0.428571428571429,0,0,0,0,0.0124223602484472,0.0372670807453416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39751552795031,1,0.472049689440994,2.92546583850932,1,14,13,313.85
"63",63,"02000300",NA,2020-07-22,2020,7,204,0.856287425149701,0.0119760479041916,0.610778443113772,0.107784431137725,0,0,0.431137724550898,0.00598802395209581,0,0.00598802395209581,0,0.467065868263473,0.0239520958083832,0.0658682634730539,0.155688622754491,0.0898203592814371,0,0,0.0958083832335329,0.191616766467066,0,0.514970059880239,0,0,0,0.00598802395209581,0.0479041916167665,0,0,0,0.0359281437125748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00598802395209581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73053892215569,1,0.467065868263473,3.25149700598802,1,19,17,313.85
"64",64,"02000300",NA,2020-08-05,2020,8,218,0.863354037267081,0,0.602484472049689,0.093167701863354,0,0,0.260869565217391,0.0062111801242236,0,0,0.0062111801242236,0.341614906832298,0,0,0.031055900621118,0.15527950310559,0,0,0.192546583850932,0.229813664596273,0,0.53416149068323,0,0,0,0.0062111801242236,0.0124223602484472,0.0062111801242236,0,0,0,0,0.031055900621118,0.0372670807453416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062111801242236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41614906832298,0.993788819875776,0.341614906832298,3.07453416149068,0.993788819875776,18,17,313.85
"65",65,"02000400","peltier",2008-05-19,2008,5,140,0.556338028169014,0.433098591549296,0.0915492957746479,0,0,0,0.0880281690140845,0.0316901408450704,0.00704225352112676,0,0,0.144366197183099,0.0105633802816901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37676056338028,0.799295774647887,0.144366197183099,0.799295774647887,0.799295774647887,9,7,514.79
"66",66,"02000400","peltier",2008-08-05,2008,8,218,0.615658362989324,0.117437722419929,0.096085409252669,0,0,0,0.153024911032028,0.0355871886120996,0.0249110320284698,0,0,0.0640569395017794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1067615658363,0.708185053380783,0.0640569395017794,0.925266903914591,0.708185053380783,7,5,514.79
"67",67,"02000400","peltier",2009-04-07,2009,4,97,0.727574750830565,0.166112956810631,0.199335548172757,0,0,0,0.186046511627907,0.166112956810631,0.116279069767442,0,0,0.0465116279069767,0.0299003322259136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00664451827242525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64451827242525,0.820598006644518,0.0465116279069767,1.43189368770764,0.820598006644518,9,7,514.79
"68",68,"02000400","peltier",2009-05-13,2009,5,133,0.431734317343173,0.357933579335793,0.025830258302583,0,0,0,0.103321033210332,0,0,0,0,0.014760147601476,0.011070110701107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040590405904059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985239852398524,0.745387453874539,0.014760147601476,0.612546125461255,0.745387453874539,7,5,514.79
"69",69,"02000400","peltier",2009-05-27,2009,5,147,0.436567164179104,0.361940298507463,0.0261194029850746,0,0,0,0.104477611940299,0,0,0,0,0.0149253731343284,0.0111940298507463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447761194029851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.757462686567164,0.0149253731343284,0.623134328358209,0.757462686567164,7,5,514.79
